layer_start,layer_end,page_start,page_end,semantic_class,pin,k_precision_name,v_precision_name,residency_tier,promotion_priority,demotion_priority,recompute_priority,authority,case,budget_pct,kv_layout,range_ordinal,used_pages,prompt_pages,recent_start_page,plan_validation_ok,shadowed_layer_page_matches
32,47,1,32,late_layer_payload,0,int8,int8,warm,35,65,50,hard,late_anchor_control,25.0,tmh_fidelity_paged_kv,3,45,39,33,True,0
0,47,0,0,prompt_anchor,1,raw,raw,pinned,100,0,0,hard,decoy_collision,25.0,tmh_fidelity_paged_kv,0,51,43,38,True,0
0,47,38,50,recent_tail,0,raw,raw,hot,100,0,0,hard,decoy_collision,25.0,tmh_fidelity_paged_kv,1,51,43,38,True,0
0,31,1,37,prefill_payload,0,int8,int4,warm,25,75,50,hard,decoy_collision,25.0,tmh_fidelity_paged_kv,2,51,43,38,True,0
32,47,1,37,late_layer_payload,0,int8,int8,warm,35,65,50,hard,decoy_collision,25.0,tmh_fidelity_paged_kv,3,51,43,38,True,0
0,47,0,0,prompt_anchor,1,raw,raw,pinned,100,0,0,hard,routing_table,25.0,tmh_fidelity_paged_kv,0,50,42,37,True,0
0,47,37,49,recent_tail,0,raw,raw,hot,100,0,0,hard,routing_table,25.0,tmh_fidelity_paged_kv,1,50,42,37,True,0
0,31,1,36,prefill_payload,0,int8,int4,warm,25,75,50,hard,routing_table,25.0,tmh_fidelity_paged_kv,2,50,42,37,True,0
32,47,1,36,late_layer_payload,0,int8,int8,warm,35,65,50,hard,routing_table,25.0,tmh_fidelity_paged_kv,3,50,42,37,True,0
0,47,0,0,prompt_anchor,1,raw,raw,pinned,100,0,0,hard,structured_records,25.0,tmh_fidelity_paged_kv,0,52,42,39,True,0
0,47,39,51,recent_tail,0,raw,raw,hot,100,0,0,hard,structured_records,25.0,tmh_fidelity_paged_kv,1,52,42,39,True,0
0,31,1,38,prefill_payload,0,int8,int4,warm,25,75,50,hard,structured_records,25.0,tmh_fidelity_paged_kv,2,52,42,39,True,0
32,47,1,38,late_layer_payload,0,int8,int8,warm,35,65,50,hard,structured_records,25.0,tmh_fidelity_paged_kv,3,52,42,39,True,0
0,47,0,0,prompt_anchor,1,raw,raw,pinned,100,0,0,hard,instruction_persistence,25.0,tmh_fidelity_paged_kv,0,86,78,64,True,0
0,47,64,85,recent_tail,0,raw,raw,hot,100,0,0,hard,instruction_persistence,25.0,tmh_fidelity_paged_kv,1,86,78,64,True,0
0,31,1,63,prefill_payload,0,int8,int4,warm,25,75,50,hard,instruction_persistence,25.0,tmh_fidelity_paged_kv,2,86,78,64,True,0
32,47,1,63,late_layer_payload,0,int8,int8,warm,35,65,50,hard,instruction_persistence,25.0,tmh_fidelity_paged_kv,3,86,78,64,True,0
0,47,0,0,prompt_anchor,1,raw,raw,pinned,100,0,0,hard,multi_hop_bridge,25.0,tmh_fidelity_paged_kv,0,50,40,37,True,0
0,47,37,49,recent_tail,0,raw,raw,hot,100,0,0,hard,multi_hop_bridge,25.0,tmh_fidelity_paged_kv,1,50,40,37,True,0
0,31,1,36,prefill_payload,0,int8,int4,warm,25,75,50,hard,multi_hop_bridge,25.0,tmh_fidelity_paged_kv,2,50,40,37,True,0
32,47,1,36,late_layer_payload,0,int8,int8,warm,35,65,50,hard,multi_hop_bridge,25.0,tmh_fidelity_paged_kv,3,50,40,37,True,0
0,47,0,0,prompt_anchor,1,raw,raw,pinned,100,0,0,hard,payload_dense,25.0,tmh_fidelity_paged_kv,0,89,77,66,True,0
0,47,66,88,recent_tail,0,raw,raw,hot,100,0,0,hard,payload_dense,25.0,tmh_fidelity_paged_kv,1,89,77,66,True,0
0,31,1,65,prefill_payload,0,int8,int4,warm,25,75,50,hard,payload_dense,25.0,tmh_fidelity_paged_kv,2,89,77,66,True,0
32,47,1,65,late_layer_payload,0,int8,int8,warm,35,65,50,hard,payload_dense,25.0,tmh_fidelity_paged_kv,3,89,77,66,True,0
0,47,0,0,prompt_anchor,1,raw,raw,pinned,100,0,0,hard,long_generation_systems,25.0,tmh_fidelity_paged_kv,0,47,23,35,True,0
0,47,35,46,recent_tail,0,raw,raw,hot,100,0,0,hard,long_generation_systems,25.0,tmh_fidelity_paged_kv,1,47,23,35,True,0
0,31,1,34,prefill_payload,0,int8,int4,warm,25,75,50,hard,long_generation_systems,25.0,tmh_fidelity_paged_kv,2,47,23,35,True,0
32,47,1,34,late_layer_payload,0,int8,int8,warm,35,65,50,hard,long_generation_systems,25.0,tmh_fidelity_paged_kv,3,47,23,35,True,0
0,47,0,0,prompt_anchor,1,raw,raw,pinned,100,0,0,hard,early_anchor_long_tail,12.5,tmh_fidelity_paged_kv,0,83,77,72,True,0
0,47,72,82,recent_tail,0,raw,raw,hot,100,0,0,hard,early_anchor_long_tail,12.5,tmh_fidelity_paged_kv,1,83,77,72,True,0
0,31,1,71,prefill_payload,0,int8,int4,warm,25,75,50,hard,early_anchor_long_tail,12.5,tmh_fidelity_paged_kv,2,83,77,72,True,0
32,47,1,71,late_layer_payload,0,int8,int8,warm,35,65,50,hard,early_anchor_long_tail,12.5,tmh_fidelity_paged_kv,3,83,77,72,True,0
0,47,0,0,prompt_anchor,1,raw,raw,pinned,100,0,0,hard,middle_anchor_detour,12.5,tmh_fidelity_paged_kv,0,68,60,59,True,0
0,47,59,67,recent_tail,0,raw,raw,hot,100,0,0,hard,middle_anchor_detour,12.5,tmh_fidelity_paged_kv,1,68,60,59,True,0
0,31,1,58,prefill_payload,0,int8,int4,warm,25,75,50,hard,middle_anchor_detour,12.5,tmh_fidelity_paged_kv,2,68,60,59,True,0
32,47,1,58,late_layer_payload,0,int8,int8,warm,35,65,50,hard,middle_anchor_detour,12.5,tmh_fidelity_paged_kv,3,68,60,59,True,0
0,47,0,0,prompt_anchor,1,raw,raw,pinned,100,0,0,hard,late_anchor_control,12.5,tmh_fidelity_paged_kv,0,45,39,39,True,0
0,47,39,44,recent_tail,0,raw,raw,hot,100,0,0,hard,late_anchor_control,12.5,tmh_fidelity_paged_kv,1,45,39,39,True,0
0,31,1,38,prefill_payload,0,int8,int4,warm,25,75,50,hard,late_anchor_control,12.5,tmh_fidelity_paged_kv,2,45,39,39,True,0
32,47,1,38,late_layer_payload,0,int8,int8,warm,35,65,50,hard,late_anchor_control,12.5,tmh_fidelity_paged_kv,3,45,39,39,True,0
0,47,0,0,prompt_anchor,1,raw,raw,pinned,100,0,0,hard,decoy_collision,12.5,tmh_fidelity_paged_kv,0,51,43,44,True,0
0,47,44,50,recent_tail,0,raw,raw,hot,100,0,0,hard,decoy_collision,12.5,tmh_fidelity_paged_kv,1,51,43,44,True,0
0,31,1,43,prefill_payload,0,int8,int4,warm,25,75,50,hard,decoy_collision,12.5,tmh_fidelity_paged_kv,2,51,43,44,True,0
32,47,1,43,late_layer_payload,0,int8,int8,warm,35,65,50,hard,decoy_collision,12.5,tmh_fidelity_paged_kv,3,51,43,44,True,0
0,47,0,0,prompt_anchor,1,raw,raw,pinned,100,0,0,hard,routing_table,12.5,tmh_fidelity_paged_kv,0,50,42,43,True,0
0,47,43,49,recent_tail,0,raw,raw,hot,100,0,0,hard,routing_table,12.5,tmh_fidelity_paged_kv,1,50,42,43,True,0
0,31,1,42,prefill_payload,0,int8,int4,warm,25,75,50,hard,routing_table,12.5,tmh_fidelity_paged_kv,2,50,42,43,True,0
32,47,1,42,late_layer_payload,0,int8,int8,warm,35,65,50,hard,routing_table,12.5,tmh_fidelity_paged_kv,3,50,42,43,True,0
0,47,0,0,prompt_anchor,1,raw,raw,pinned,100,0,0,hard,structured_records,12.5,tmh_fidelity_paged_kv,0,52,42,45,True,0
0,47,45,51,recent_tail,0,raw,raw,hot,100,0,0,hard,structured_records,12.5,tmh_fidelity_paged_kv,1,52,42,45,True,0
0,31,1,44,prefill_payload,0,int8,int4,warm,25,75,50,hard,structured_records,12.5,tmh_fidelity_paged_kv,2,52,42,45,True,0
32,47,1,44,late_layer_payload,0,int8,int8,warm,35,65,50,hard,structured_records,12.5,tmh_fidelity_paged_kv,3,52,42,45,True,0
0,47,0,0,prompt_anchor,1,raw,raw,pinned,100,0,0,hard,instruction_persistence,12.5,tmh_fidelity_paged_kv,0,86,78,75,True,0
0,47,75,85,recent_tail,0,raw,raw,hot,100,0,0,hard,instruction_persistence,12.5,tmh_fidelity_paged_kv,1,86,78,75,True,0
0,31,1,74,prefill_payload,0,int8,int4,warm,25,75,50,hard,instruction_persistence,12.5,tmh_fidelity_paged_kv,2,86,78,75,True,0
32,47,1,74,late_layer_payload,0,int8,int8,warm,35,65,50,hard,instruction_persistence,12.5,tmh_fidelity_paged_kv,3,86,78,75,True,0
0,47,0,0,prompt_anchor,1,raw,raw,pinned,100,0,0,hard,multi_hop_bridge,12.5,tmh_fidelity_paged_kv,0,50,40,43,True,0
0,47,43,49,recent_tail,0,raw,raw,hot,100,0,0,hard,multi_hop_bridge,12.5,tmh_fidelity_paged_kv,1,50,40,43,True,0
0,31,1,42,prefill_payload,0,int8,int4,warm,25,75,50,hard,multi_hop_bridge,12.5,tmh_fidelity_paged_kv,2,50,40,43,True,0
32,47,1,42,late_layer_payload,0,int8,int8,warm,35,65,50,hard,multi_hop_bridge,12.5,tmh_fidelity_paged_kv,3,50,40,43,True,0
0,47,0,0,prompt_anchor,1,raw,raw,pinned,100,0,0,hard,payload_dense,12.5,tmh_fidelity_paged_kv,0,89,77,77,True,0
0,47,77,88,recent_tail,0,raw,raw,hot,100,0,0,hard,payload_dense,12.5,tmh_fidelity_paged_kv,1,89,77,77,True,0
0,31,1,76,prefill_payload,0,int8,int4,warm,25,75,50,hard,payload_dense,12.5,tmh_fidelity_paged_kv,2,89,77,77,True,0
32,47,1,76,late_layer_payload,0,int8,int8,warm,35,65,50,hard,payload_dense,12.5,tmh_fidelity_paged_kv,3,89,77,77,True,0
0,47,0,0,prompt_anchor,1,raw,raw,pinned,100,0,0,hard,long_generation_systems,12.5,tmh_fidelity_paged_kv,0,47,23,41,True,0
0,47,41,46,recent_tail,0,raw,raw,hot,100,0,0,hard,long_generation_systems,12.5,tmh_fidelity_paged_kv,1,47,23,41,True,0
0,31,1,40,prefill_payload,0,int8,int4,warm,25,75,50,hard,long_generation_systems,12.5,tmh_fidelity_paged_kv,2,47,23,41,True,0
32,47,1,40,late_layer_payload,0,int8,int8,warm,35,65,50,hard,long_generation_systems,12.5,tmh_fidelity_paged_kv,3,47,23,41,True,0
0,47,0,0,prompt_anchor,1,raw,raw,pinned,100,0,0,hard,early_anchor_long_tail,6.25,tmh_fidelity_paged_kv,0,83,77,77,True,0
0,47,77,82,recent_tail,0,raw,raw,hot,100,0,0,hard,early_anchor_long_tail,6.25,tmh_fidelity_paged_kv,1,83,77,77,True,0
0,31,1,76,prefill_payload,0,int8,int4,warm,25,75,50,hard,early_anchor_long_tail,6.25,tmh_fidelity_paged_kv,2,83,77,77,True,0
32,47,1,76,late_layer_payload,0,int8,int8,warm,35,65,50,hard,early_anchor_long_tail,6.25,tmh_fidelity_paged_kv,3,83,77,77,True,0
0,47,0,0,prompt_anchor,1,raw,raw,pinned,100,0,0,hard,middle_anchor_detour,6.25,tmh_fidelity_paged_kv,0,68,60,63,True,0
0,47,63,67,recent_tail,0,raw,raw,hot,100,0,0,hard,middle_anchor_detour,6.25,tmh_fidelity_paged_kv,1,68,60,63,True,0
0,31,1,62,prefill_payload,0,int8,int4,warm,25,75,50,hard,middle_anchor_detour,6.25,tmh_fidelity_paged_kv,2,68,60,63,True,0
32,47,1,62,late_layer_payload,0,int8,int8,warm,35,65,50,hard,middle_anchor_detour,6.25,tmh_fidelity_paged_kv,3,68,60,63,True,0
0,47,0,0,prompt_anchor,1,raw,raw,pinned,100,0,0,hard,late_anchor_control,6.25,tmh_fidelity_paged_kv,0,45,39,42,True,0
0,47,42,44,recent_tail,0,raw,raw,hot,100,0,0,hard,late_anchor_control,6.25,tmh_fidelity_paged_kv,1,45,39,42,True,0
0,31,1,41,prefill_payload,0,int8,int4,warm,25,75,50,hard,late_anchor_control,6.25,tmh_fidelity_paged_kv,2,45,39,42,True,0
32,47,1,41,late_layer_payload,0,int8,int8,warm,35,65,50,hard,late_anchor_control,6.25,tmh_fidelity_paged_kv,3,45,39,42,True,0
0,47,0,0,prompt_anchor,1,raw,raw,pinned,100,0,0,hard,decoy_collision,6.25,tmh_fidelity_paged_kv,0,51,43,47,True,0
0,47,47,50,recent_tail,0,raw,raw,hot,100,0,0,hard,decoy_collision,6.25,tmh_fidelity_paged_kv,1,51,43,47,True,0
0,31,1,46,prefill_payload,0,int8,int4,warm,25,75,50,hard,decoy_collision,6.25,tmh_fidelity_paged_kv,2,51,43,47,True,0
32,47,1,46,late_layer_payload,0,int8,int8,warm,35,65,50,hard,decoy_collision,6.25,tmh_fidelity_paged_kv,3,51,43,47,True,0
0,47,0,0,prompt_anchor,1,raw,raw,pinned,100,0,0,hard,routing_table,6.25,tmh_fidelity_paged_kv,0,50,42,46,True,0
0,47,46,49,recent_tail,0,raw,raw,hot,100,0,0,hard,routing_table,6.25,tmh_fidelity_paged_kv,1,50,42,46,True,0
0,31,1,45,prefill_payload,0,int8,int4,warm,25,75,50,hard,routing_table,6.25,tmh_fidelity_paged_kv,2,50,42,46,True,0
32,47,1,45,late_layer_payload,0,int8,int8,warm,35,65,50,hard,routing_table,6.25,tmh_fidelity_paged_kv,3,50,42,46,True,0
0,47,0,0,prompt_anchor,1,raw,raw,pinned,100,0,0,hard,structured_records,6.25,tmh_fidelity_paged_kv,0,52,42,48,True,0
0,47,48,51,recent_tail,0,raw,raw,hot,100,0,0,hard,structured_records,6.25,tmh_fidelity_paged_kv,1,52,42,48,True,0
0,31,1,47,prefill_payload,0,int8,int4,warm,25,75,50,hard,structured_records,6.25,tmh_fidelity_paged_kv,2,52,42,48,True,0
32,47,1,47,late_layer_payload,0,int8,int8,warm,35,65,50,hard,structured_records,6.25,tmh_fidelity_paged_kv,3,52,42,48,True,0
0,47,0,0,prompt_anchor,1,raw,raw,pinned,100,0,0,hard,instruction_persistence,6.25,tmh_fidelity_paged_kv,0,86,78,80,True,0
0,47,80,85,recent_tail,0,raw,raw,hot,100,0,0,hard,instruction_persistence,6.25,tmh_fidelity_paged_kv,1,86,78,80,True,0
0,31,1,79,prefill_payload,0,int8,int4,warm,25,75,50,hard,instruction_persistence,6.25,tmh_fidelity_paged_kv,2,86,78,80,True,0
32,47,1,79,late_layer_payload,0,int8,int8,warm,35,65,50,hard,instruction_persistence,6.25,tmh_fidelity_paged_kv,3,86,78,80,True,0
0,47,0,0,prompt_anchor,1,raw,raw,pinned,100,0,0,hard,multi_hop_bridge,6.25,tmh_fidelity_paged_kv,0,50,40,46,True,0
0,47,46,49,recent_tail,0,raw,raw,hot,100,0,0,hard,multi_hop_bridge,6.25,tmh_fidelity_paged_kv,1,50,40,46,True,0
0,31,1,45,prefill_payload,0,int8,int4,warm,25,75,50,hard,multi_hop_bridge,6.25,tmh_fidelity_paged_kv,2,50,40,46,True,0
32,47,1,45,late_layer_payload,0,int8,int8,warm,35,65,50,hard,multi_hop_bridge,6.25,tmh_fidelity_paged_kv,3,50,40,46,True,0
0,47,0,0,prompt_anchor,1,raw,raw,pinned,100,0,0,hard,payload_dense,6.25,tmh_fidelity_paged_kv,0,89,77,83,True,0
0,47,83,88,recent_tail,0,raw,raw,hot,100,0,0,hard,payload_dense,6.25,tmh_fidelity_paged_kv,1,89,77,83,True,0
0,31,1,82,prefill_payload,0,int8,int4,warm,25,75,50,hard,payload_dense,6.25,tmh_fidelity_paged_kv,2,89,77,83,True,0
32,47,1,82,late_layer_payload,0,int8,int8,warm,35,65,50,hard,payload_dense,6.25,tmh_fidelity_paged_kv,3,89,77,83,True,0
0,47,0,0,prompt_anchor,1,raw,raw,pinned,100,0,0,hard,long_generation_systems,6.25,tmh_fidelity_paged_kv,0,47,23,44,True,0
0,47,44,46,recent_tail,0,raw,raw,hot,100,0,0,hard,long_generation_systems,6.25,tmh_fidelity_paged_kv,1,47,23,44,True,0
0,31,1,43,prefill_payload,0,int8,int4,warm,25,75,50,hard,long_generation_systems,6.25,tmh_fidelity_paged_kv,2,47,23,44,True,0
32,47,1,43,late_layer_payload,0,int8,int8,warm,35,65,50,hard,long_generation_systems,6.25,tmh_fidelity_paged_kv,3,47,23,44,True,0
0,47,0,0,prompt_anchor,1,raw,raw,pinned,100,0,0,hard,early_anchor_long_tail,3.125,tmh_fidelity_paged_kv,0,83,77,80,True,0
0,47,80,82,recent_tail,0,raw,raw,hot,100,0,0,hard,early_anchor_long_tail,3.125,tmh_fidelity_paged_kv,1,83,77,80,True,0
0,31,1,79,prefill_payload,0,int8,int4,warm,25,75,50,hard,early_anchor_long_tail,3.125,tmh_fidelity_paged_kv,2,83,77,80,True,0
32,47,1,79,late_layer_payload,0,int8,int8,warm,35,65,50,hard,early_anchor_long_tail,3.125,tmh_fidelity_paged_kv,3,83,77,80,True,0
0,47,0,0,prompt_anchor,1,raw,raw,pinned,100,0,0,hard,middle_anchor_detour,3.125,tmh_fidelity_paged_kv,0,68,60,65,True,0
0,47,65,67,recent_tail,0,raw,raw,hot,100,0,0,hard,middle_anchor_detour,3.125,tmh_fidelity_paged_kv,1,68,60,65,True,0
0,31,1,64,prefill_payload,0,int8,int4,warm,25,75,50,hard,middle_anchor_detour,3.125,tmh_fidelity_paged_kv,2,68,60,65,True,0
32,47,1,64,late_layer_payload,0,int8,int8,warm,35,65,50,hard,middle_anchor_detour,3.125,tmh_fidelity_paged_kv,3,68,60,65,True,0
0,47,0,0,prompt_anchor,1,raw,raw,pinned,100,0,0,hard,late_anchor_control,3.125,tmh_fidelity_paged_kv,0,45,39,43,True,0
0,47,43,44,recent_tail,0,raw,raw,hot,100,0,0,hard,late_anchor_control,3.125,tmh_fidelity_paged_kv,1,45,39,43,True,0
0,31,1,42,prefill_payload,0,int8,int4,warm,25,75,50,hard,late_anchor_control,3.125,tmh_fidelity_paged_kv,2,45,39,43,True,0
32,47,1,42,late_layer_payload,0,int8,int8,warm,35,65,50,hard,late_anchor_control,3.125,tmh_fidelity_paged_kv,3,45,39,43,True,0
0,47,0,0,prompt_anchor,1,raw,raw,pinned,100,0,0,hard,decoy_collision,3.125,tmh_fidelity_paged_kv,0,51,43,49,True,0
0,47,49,50,recent_tail,0,raw,raw,hot,100,0,0,hard,decoy_collision,3.125,tmh_fidelity_paged_kv,1,51,43,49,True,0
0,31,1,48,prefill_payload,0,int8,int4,warm,25,75,50,hard,decoy_collision,3.125,tmh_fidelity_paged_kv,2,51,43,49,True,0
32,47,1,48,late_layer_payload,0,int8,int8,warm,35,65,50,hard,decoy_collision,3.125,tmh_fidelity_paged_kv,3,51,43,49,True,0
0,47,0,0,prompt_anchor,1,raw,raw,pinned,100,0,0,hard,routing_table,3.125,tmh_fidelity_paged_kv,0,50,42,48,True,0
0,47,48,49,recent_tail,0,raw,raw,hot,100,0,0,hard,routing_table,3.125,tmh_fidelity_paged_kv,1,50,42,48,True,0
0,31,1,47,prefill_payload,0,int8,int4,warm,25,75,50,hard,routing_table,3.125,tmh_fidelity_paged_kv,2,50,42,48,True,0
32,47,1,47,late_layer_payload,0,int8,int8,warm,35,65,50,hard,routing_table,3.125,tmh_fidelity_paged_kv,3,50,42,48,True,0
0,47,0,0,prompt_anchor,1,raw,raw,pinned,100,0,0,hard,structured_records,3.125,tmh_fidelity_paged_kv,0,52,42,50,True,0
0,47,50,51,recent_tail,0,raw,raw,hot,100,0,0,hard,structured_records,3.125,tmh_fidelity_paged_kv,1,52,42,50,True,0
0,31,1,49,prefill_payload,0,int8,int4,warm,25,75,50,hard,structured_records,3.125,tmh_fidelity_paged_kv,2,52,42,50,True,0
32,47,1,49,late_layer_payload,0,int8,int8,warm,35,65,50,hard,structured_records,3.125,tmh_fidelity_paged_kv,3,52,42,50,True,0
0,47,0,0,prompt_anchor,1,raw,raw,pinned,100,0,0,hard,instruction_persistence,3.125,tmh_fidelity_paged_kv,0,86,78,83,True,0
0,47,83,85,recent_tail,0,raw,raw,hot,100,0,0,hard,instruction_persistence,3.125,tmh_fidelity_paged_kv,1,86,78,83,True,0
0,31,1,82,prefill_payload,0,int8,int4,warm,25,75,50,hard,instruction_persistence,3.125,tmh_fidelity_paged_kv,2,86,78,83,True,0
32,47,1,82,late_layer_payload,0,int8,int8,warm,35,65,50,hard,instruction_persistence,3.125,tmh_fidelity_paged_kv,3,86,78,83,True,0
0,47,0,0,prompt_anchor,1,raw,raw,pinned,100,0,0,hard,multi_hop_bridge,3.125,tmh_fidelity_paged_kv,0,50,40,48,True,0
0,47,48,49,recent_tail,0,raw,raw,hot,100,0,0,hard,multi_hop_bridge,3.125,tmh_fidelity_paged_kv,1,50,40,48,True,0
0,31,1,47,prefill_payload,0,int8,int4,warm,25,75,50,hard,multi_hop_bridge,3.125,tmh_fidelity_paged_kv,2,50,40,48,True,0
32,47,1,47,late_layer_payload,0,int8,int8,warm,35,65,50,hard,multi_hop_bridge,3.125,tmh_fidelity_paged_kv,3,50,40,48,True,0
0,47,0,0,prompt_anchor,1,raw,raw,pinned,100,0,0,hard,payload_dense,3.125,tmh_fidelity_paged_kv,0,89,77,86,True,0
0,47,86,88,recent_tail,0,raw,raw,hot,100,0,0,hard,payload_dense,3.125,tmh_fidelity_paged_kv,1,89,77,86,True,0
0,31,1,85,prefill_payload,0,int8,int4,warm,25,75,50,hard,payload_dense,3.125,tmh_fidelity_paged_kv,2,89,77,86,True,0
32,47,1,85,late_layer_payload,0,int8,int8,warm,35,65,50,hard,payload_dense,3.125,tmh_fidelity_paged_kv,3,89,77,86,True,0
0,47,0,0,prompt_anchor,1,raw,raw,pinned,100,0,0,hard,long_generation_systems,3.125,tmh_fidelity_paged_kv,0,47,23,45,True,0
0,47,45,46,recent_tail,0,raw,raw,hot,100,0,0,hard,long_generation_systems,3.125,tmh_fidelity_paged_kv,1,47,23,45,True,0
0,31,1,44,prefill_payload,0,int8,int4,warm,25,75,50,hard,long_generation_systems,3.125,tmh_fidelity_paged_kv,2,47,23,45,True,0
32,47,1,44,late_layer_payload,0,int8,int8,warm,35,65,50,hard,long_generation_systems,3.125,tmh_fidelity_paged_kv,3,47,23,45,True,0
0,47,0,0,prompt_anchor,1,raw,raw,pinned,100,0,0,hard,early_anchor_long_tail,0.0,tmh_fidelity_paged_kv,0,83,77,83,True,0
0,31,1,82,prefill_payload,0,int8,int4,warm,25,75,50,hard,early_anchor_long_tail,0.0,tmh_fidelity_paged_kv,1,83,77,83,True,0
32,47,1,82,late_layer_payload,0,int8,int8,warm,35,65,50,hard,early_anchor_long_tail,0.0,tmh_fidelity_paged_kv,2,83,77,83,True,0
0,47,0,0,prompt_anchor,1,raw,raw,pinned,100,0,0,hard,middle_anchor_detour,0.0,tmh_fidelity_paged_kv,0,68,60,68,True,0
0,31,1,67,prefill_payload,0,int8,int4,warm,25,75,50,hard,middle_anchor_detour,0.0,tmh_fidelity_paged_kv,1,68,60,68,True,0
32,47,1,67,late_layer_payload,0,int8,int8,warm,35,65,50,hard,middle_anchor_detour,0.0,tmh_fidelity_paged_kv,2,68,60,68,True,0
0,47,0,0,prompt_anchor,1,raw,raw,pinned,100,0,0,hard,late_anchor_control,0.0,tmh_fidelity_paged_kv,0,45,39,45,True,0
0,31,1,44,prefill_payload,0,int8,int4,warm,25,75,50,hard,late_anchor_control,0.0,tmh_fidelity_paged_kv,1,45,39,45,True,0
32,47,1,44,late_layer_payload,0,int8,int8,warm,35,65,50,hard,late_anchor_control,0.0,tmh_fidelity_paged_kv,2,45,39,45,True,0
0,47,0,0,prompt_anchor,1,raw,raw,pinned,100,0,0,hard,decoy_collision,0.0,tmh_fidelity_paged_kv,0,51,43,51,True,0
0,31,1,50,prefill_payload,0,int8,int4,warm,25,75,50,hard,decoy_collision,0.0,tmh_fidelity_paged_kv,1,51,43,51,True,0
32,47,1,50,late_layer_payload,0,int8,int8,warm,35,65,50,hard,decoy_collision,0.0,tmh_fidelity_paged_kv,2,51,43,51,True,0
0,47,0,0,prompt_anchor,1,raw,raw,pinned,100,0,0,hard,routing_table,0.0,tmh_fidelity_paged_kv,0,50,42,50,True,0
0,31,1,49,prefill_payload,0,int8,int4,warm,25,75,50,hard,routing_table,0.0,tmh_fidelity_paged_kv,1,50,42,50,True,0
32,47,1,49,late_layer_payload,0,int8,int8,warm,35,65,50,hard,routing_table,0.0,tmh_fidelity_paged_kv,2,50,42,50,True,0
0,47,0,0,prompt_anchor,1,raw,raw,pinned,100,0,0,hard,structured_records,0.0,tmh_fidelity_paged_kv,0,52,42,52,True,0
0,31,1,51,prefill_payload,0,int8,int4,warm,25,75,50,hard,structured_records,0.0,tmh_fidelity_paged_kv,1,52,42,52,True,0
32,47,1,51,late_layer_payload,0,int8,int8,warm,35,65,50,hard,structured_records,0.0,tmh_fidelity_paged_kv,2,52,42,52,True,0
0,47,0,0,prompt_anchor,1,raw,raw,pinned,100,0,0,hard,instruction_persistence,0.0,tmh_fidelity_paged_kv,0,86,78,86,True,0
0,31,1,85,prefill_payload,0,int8,int4,warm,25,75,50,hard,instruction_persistence,0.0,tmh_fidelity_paged_kv,1,86,78,86,True,0
32,47,1,85,late_layer_payload,0,int8,int8,warm,35,65,50,hard,instruction_persistence,0.0,tmh_fidelity_paged_kv,2,86,78,86,True,0
0,47,0,0,prompt_anchor,1,raw,raw,pinned,100,0,0,hard,multi_hop_bridge,0.0,tmh_fidelity_paged_kv,0,50,40,50,True,0
0,31,1,49,prefill_payload,0,int8,int4,warm,25,75,50,hard,multi_hop_bridge,0.0,tmh_fidelity_paged_kv,1,50,40,50,True,0
32,47,1,49,late_layer_payload,0,int8,int8,warm,35,65,50,hard,multi_hop_bridge,0.0,tmh_fidelity_paged_kv,2,50,40,50,True,0
0,47,0,0,prompt_anchor,1,raw,raw,pinned,100,0,0,hard,payload_dense,0.0,tmh_fidelity_paged_kv,0,89,77,89,True,0
0,31,1,88,prefill_payload,0,int8,int4,warm,25,75,50,hard,payload_dense,0.0,tmh_fidelity_paged_kv,1,89,77,89,True,0
32,47,1,88,late_layer_payload,0,int8,int8,warm,35,65,50,hard,payload_dense,0.0,tmh_fidelity_paged_kv,2,89,77,89,True,0
0,47,0,0,prompt_anchor,1,raw,raw,pinned,100,0,0,hard,long_generation_systems,0.0,tmh_fidelity_paged_kv,0,47,23,47,True,0
0,31,1,46,prefill_payload,0,int8,int4,warm,25,75,50,hard,long_generation_systems,0.0,tmh_fidelity_paged_kv,1,47,23,47,True,0
32,47,1,46,late_layer_payload,0,int8,int8,warm,35,65,50,hard,long_generation_systems,0.0,tmh_fidelity_paged_kv,2,47,23,47,True,0
0,47,0,0,prompt_anchor,1,raw,raw,pinned,100,0,0,hard,early_anchor_long_tail,75.0,tmh_fidelity_paged_kv,0,42,39,10,True,0
0,47,10,41,recent_tail,0,raw,raw,hot,100,0,0,hard,early_anchor_long_tail,75.0,tmh_fidelity_paged_kv,1,42,39,10,True,0
0,31,1,9,prefill_payload,0,int8,int4,warm,25,75,50,hard,early_anchor_long_tail,75.0,tmh_fidelity_paged_kv,2,42,39,10,True,0
32,47,1,9,late_layer_payload,0,int8,int8,warm,35,65,50,hard,early_anchor_long_tail,75.0,tmh_fidelity_paged_kv,3,42,39,10,True,0
0,47,0,0,prompt_anchor,1,raw,raw,pinned,100,0,0,hard,middle_anchor_detour,75.0,tmh_fidelity_paged_kv,0,34,30,8,True,0
0,47,8,33,recent_tail,0,raw,raw,hot,100,0,0,hard,middle_anchor_detour,75.0,tmh_fidelity_paged_kv,1,34,30,8,True,0
0,31,1,7,prefill_payload,0,int8,int4,warm,25,75,50,hard,middle_anchor_detour,75.0,tmh_fidelity_paged_kv,2,34,30,8,True,0
