layer_start,layer_end,page_start,page_end,semantic_class,pin,k_precision_name,v_precision_name,residency_tier,promotion_priority,demotion_priority,recompute_priority,authority,case,budget_pct,kv_layout,range_ordinal,used_pages,prompt_pages,recent_start_page,plan_validation_ok,shadowed_layer_page_matches
0,47,52,69,recent_tail,0,raw,raw,hot,100,0,0,hard,routing_table,25.0,tmh_fidelity_paged_kv,1,70,62,52,True,0
0,31,1,51,prefill_payload,0,int8,int4,warm,25,75,50,hard,routing_table,25.0,tmh_fidelity_paged_kv,2,70,62,52,True,0
32,47,1,51,late_layer_payload,0,int8,int8,warm,35,65,50,hard,routing_table,25.0,tmh_fidelity_paged_kv,3,70,62,52,True,0
0,47,0,0,prompt_anchor,1,raw,raw,pinned,100,0,0,hard,structured_records,25.0,tmh_fidelity_paged_kv,0,73,63,54,True,0
0,47,54,72,recent_tail,0,raw,raw,hot,100,0,0,hard,structured_records,25.0,tmh_fidelity_paged_kv,1,73,63,54,True,0
0,31,1,53,prefill_payload,0,int8,int4,warm,25,75,50,hard,structured_records,25.0,tmh_fidelity_paged_kv,2,73,63,54,True,0
32,47,1,53,late_layer_payload,0,int8,int8,warm,35,65,50,hard,structured_records,25.0,tmh_fidelity_paged_kv,3,73,63,54,True,0
0,47,0,0,prompt_anchor,1,raw,raw,pinned,100,0,0,hard,instruction_persistence,25.0,tmh_fidelity_paged_kv,0,127,119,95,True,0
0,47,95,126,recent_tail,0,raw,raw,hot,100,0,0,hard,instruction_persistence,25.0,tmh_fidelity_paged_kv,1,127,119,95,True,0
0,31,1,94,prefill_payload,0,int8,int4,warm,25,75,50,hard,instruction_persistence,25.0,tmh_fidelity_paged_kv,2,127,119,95,True,0
32,47,1,94,late_layer_payload,0,int8,int8,warm,35,65,50,hard,instruction_persistence,25.0,tmh_fidelity_paged_kv,3,127,119,95,True,0
0,47,0,0,prompt_anchor,1,raw,raw,pinned,100,0,0,hard,multi_hop_bridge,25.0,tmh_fidelity_paged_kv,0,71,61,53,True,0
0,47,53,70,recent_tail,0,raw,raw,hot,100,0,0,hard,multi_hop_bridge,25.0,tmh_fidelity_paged_kv,1,71,61,53,True,0
0,31,1,52,prefill_payload,0,int8,int4,warm,25,75,50,hard,multi_hop_bridge,25.0,tmh_fidelity_paged_kv,2,71,61,53,True,0
32,47,1,52,late_layer_payload,0,int8,int8,warm,35,65,50,hard,multi_hop_bridge,25.0,tmh_fidelity_paged_kv,3,71,61,53,True,0
0,47,0,0,prompt_anchor,1,raw,raw,pinned,100,0,0,hard,payload_dense,25.0,tmh_fidelity_paged_kv,0,128,118,96,True,0
0,47,96,127,recent_tail,0,raw,raw,hot,100,0,0,hard,payload_dense,25.0,tmh_fidelity_paged_kv,1,128,118,96,True,0
0,31,1,95,prefill_payload,0,int8,int4,warm,25,75,50,hard,payload_dense,25.0,tmh_fidelity_paged_kv,2,128,118,96,True,0
32,47,1,95,late_layer_payload,0,int8,int8,warm,35,65,50,hard,payload_dense,25.0,tmh_fidelity_paged_kv,3,128,118,96,True,0
0,47,0,0,prompt_anchor,1,raw,raw,pinned,100,0,0,hard,long_generation_systems,25.0,tmh_fidelity_paged_kv,0,57,33,42,True,0
0,47,42,56,recent_tail,0,raw,raw,hot,100,0,0,hard,long_generation_systems,25.0,tmh_fidelity_paged_kv,1,57,33,42,True,0
0,31,1,41,prefill_payload,0,int8,int4,warm,25,75,50,hard,long_generation_systems,25.0,tmh_fidelity_paged_kv,2,57,33,42,True,0
32,47,1,41,late_layer_payload,0,int8,int8,warm,35,65,50,hard,long_generation_systems,25.0,tmh_fidelity_paged_kv,3,57,33,42,True,0
0,47,0,0,prompt_anchor,1,raw,raw,pinned,100,0,0,hard,early_anchor_long_tail,12.5,tmh_fidelity_paged_kv,0,124,118,108,True,0
0,47,108,123,recent_tail,0,raw,raw,hot,100,0,0,hard,early_anchor_long_tail,12.5,tmh_fidelity_paged_kv,1,124,118,108,True,0
0,31,1,107,prefill_payload,0,int8,int4,warm,25,75,50,hard,early_anchor_long_tail,12.5,tmh_fidelity_paged_kv,2,124,118,108,True,0
32,47,1,107,late_layer_payload,0,int8,int8,warm,35,65,50,hard,early_anchor_long_tail,12.5,tmh_fidelity_paged_kv,3,124,118,108,True,0
0,47,0,0,prompt_anchor,1,raw,raw,pinned,100,0,0,hard,middle_anchor_detour,12.5,tmh_fidelity_paged_kv,0,100,92,87,True,0
0,47,87,99,recent_tail,0,raw,raw,hot,100,0,0,hard,middle_anchor_detour,12.5,tmh_fidelity_paged_kv,1,100,92,87,True,0
0,31,1,86,prefill_payload,0,int8,int4,warm,25,75,50,hard,middle_anchor_detour,12.5,tmh_fidelity_paged_kv,2,100,92,87,True,0
32,47,1,86,late_layer_payload,0,int8,int8,warm,35,65,50,hard,middle_anchor_detour,12.5,tmh_fidelity_paged_kv,3,100,92,87,True,0
0,47,0,0,prompt_anchor,1,raw,raw,pinned,100,0,0,hard,late_anchor_control,12.5,tmh_fidelity_paged_kv,0,66,60,57,True,0
0,47,57,65,recent_tail,0,raw,raw,hot,100,0,0,hard,late_anchor_control,12.5,tmh_fidelity_paged_kv,1,66,60,57,True,0
0,31,1,56,prefill_payload,0,int8,int4,warm,25,75,50,hard,late_anchor_control,12.5,tmh_fidelity_paged_kv,2,66,60,57,True,0
32,47,1,56,late_layer_payload,0,int8,int8,warm,35,65,50,hard,late_anchor_control,12.5,tmh_fidelity_paged_kv,3,66,60,57,True,0
0,47,0,0,prompt_anchor,1,raw,raw,pinned,100,0,0,hard,decoy_collision,12.5,tmh_fidelity_paged_kv,0,72,64,63,True,0
0,47,63,71,recent_tail,0,raw,raw,hot,100,0,0,hard,decoy_collision,12.5,tmh_fidelity_paged_kv,1,72,64,63,True,0
0,31,1,62,prefill_payload,0,int8,int4,warm,25,75,50,hard,decoy_collision,12.5,tmh_fidelity_paged_kv,2,72,64,63,True,0
32,47,1,62,late_layer_payload,0,int8,int8,warm,35,65,50,hard,decoy_collision,12.5,tmh_fidelity_paged_kv,3,72,64,63,True,0
0,47,0,0,prompt_anchor,1,raw,raw,pinned,100,0,0,hard,routing_table,12.5,tmh_fidelity_paged_kv,0,70,62,61,True,0
0,47,61,69,recent_tail,0,raw,raw,hot,100,0,0,hard,routing_table,12.5,tmh_fidelity_paged_kv,1,70,62,61,True,0
0,31,1,60,prefill_payload,0,int8,int4,warm,25,75,50,hard,routing_table,12.5,tmh_fidelity_paged_kv,2,70,62,61,True,0
32,47,1,60,late_layer_payload,0,int8,int8,warm,35,65,50,hard,routing_table,12.5,tmh_fidelity_paged_kv,3,70,62,61,True,0
0,47,0,0,prompt_anchor,1,raw,raw,pinned,100,0,0,hard,structured_records,12.5,tmh_fidelity_paged_kv,0,73,63,63,True,0
0,47,63,72,recent_tail,0,raw,raw,hot,100,0,0,hard,structured_records,12.5,tmh_fidelity_paged_kv,1,73,63,63,True,0
0,31,1,62,prefill_payload,0,int8,int4,warm,25,75,50,hard,structured_records,12.5,tmh_fidelity_paged_kv,2,73,63,63,True,0
32,47,1,62,late_layer_payload,0,int8,int8,warm,35,65,50,hard,structured_records,12.5,tmh_fidelity_paged_kv,3,73,63,63,True,0
0,47,0,0,prompt_anchor,1,raw,raw,pinned,100,0,0,hard,instruction_persistence,12.5,tmh_fidelity_paged_kv,0,127,119,111,True,0
0,47,111,126,recent_tail,0,raw,raw,hot,100,0,0,hard,instruction_persistence,12.5,tmh_fidelity_paged_kv,1,127,119,111,True,0
0,31,1,110,prefill_payload,0,int8,int4,warm,25,75,50,hard,instruction_persistence,12.5,tmh_fidelity_paged_kv,2,127,119,111,True,0
32,47,1,110,late_layer_payload,0,int8,int8,warm,35,65,50,hard,instruction_persistence,12.5,tmh_fidelity_paged_kv,3,127,119,111,True,0
0,47,0,0,prompt_anchor,1,raw,raw,pinned,100,0,0,hard,multi_hop_bridge,12.5,tmh_fidelity_paged_kv,0,71,61,62,True,0
0,47,62,70,recent_tail,0,raw,raw,hot,100,0,0,hard,multi_hop_bridge,12.5,tmh_fidelity_paged_kv,1,71,61,62,True,0
0,31,1,61,prefill_payload,0,int8,int4,warm,25,75,50,hard,multi_hop_bridge,12.5,tmh_fidelity_paged_kv,2,71,61,62,True,0
32,47,1,61,late_layer_payload,0,int8,int8,warm,35,65,50,hard,multi_hop_bridge,12.5,tmh_fidelity_paged_kv,3,71,61,62,True,0
0,47,0,0,prompt_anchor,1,raw,raw,pinned,100,0,0,hard,payload_dense,12.5,tmh_fidelity_paged_kv,0,128,118,112,True,0
0,47,112,127,recent_tail,0,raw,raw,hot,100,0,0,hard,payload_dense,12.5,tmh_fidelity_paged_kv,1,128,118,112,True,0
0,31,1,111,prefill_payload,0,int8,int4,warm,25,75,50,hard,payload_dense,12.5,tmh_fidelity_paged_kv,2,128,118,112,True,0
32,47,1,111,late_layer_payload,0,int8,int8,warm,35,65,50,hard,payload_dense,12.5,tmh_fidelity_paged_kv,3,128,118,112,True,0
0,47,0,0,prompt_anchor,1,raw,raw,pinned,100,0,0,hard,long_generation_systems,12.5,tmh_fidelity_paged_kv,0,57,33,49,True,0
0,47,49,56,recent_tail,0,raw,raw,hot,100,0,0,hard,long_generation_systems,12.5,tmh_fidelity_paged_kv,1,57,33,49,True,0
0,31,1,48,prefill_payload,0,int8,int4,warm,25,75,50,hard,long_generation_systems,12.5,tmh_fidelity_paged_kv,2,57,33,49,True,0
32,47,1,48,late_layer_payload,0,int8,int8,warm,35,65,50,hard,long_generation_systems,12.5,tmh_fidelity_paged_kv,3,57,33,49,True,0
0,47,0,0,prompt_anchor,1,raw,raw,pinned,100,0,0,hard,early_anchor_long_tail,6.25,tmh_fidelity_paged_kv,0,124,118,116,True,0
0,47,116,123,recent_tail,0,raw,raw,hot,100,0,0,hard,early_anchor_long_tail,6.25,tmh_fidelity_paged_kv,1,124,118,116,True,0
0,31,1,115,prefill_payload,0,int8,int4,warm,25,75,50,hard,early_anchor_long_tail,6.25,tmh_fidelity_paged_kv,2,124,118,116,True,0
32,47,1,115,late_layer_payload,0,int8,int8,warm,35,65,50,hard,early_anchor_long_tail,6.25,tmh_fidelity_paged_kv,3,124,118,116,True,0
0,47,0,0,prompt_anchor,1,raw,raw,pinned,100,0,0,hard,middle_anchor_detour,6.25,tmh_fidelity_paged_kv,0,100,92,93,True,0
0,47,93,99,recent_tail,0,raw,raw,hot,100,0,0,hard,middle_anchor_detour,6.25,tmh_fidelity_paged_kv,1,100,92,93,True,0
0,31,1,92,prefill_payload,0,int8,int4,warm,25,75,50,hard,middle_anchor_detour,6.25,tmh_fidelity_paged_kv,2,100,92,93,True,0
32,47,1,92,late_layer_payload,0,int8,int8,warm,35,65,50,hard,middle_anchor_detour,6.25,tmh_fidelity_paged_kv,3,100,92,93,True,0
0,47,0,0,prompt_anchor,1,raw,raw,pinned,100,0,0,hard,late_anchor_control,6.25,tmh_fidelity_paged_kv,0,66,60,61,True,0
0,47,61,65,recent_tail,0,raw,raw,hot,100,0,0,hard,late_anchor_control,6.25,tmh_fidelity_paged_kv,1,66,60,61,True,0
0,31,1,60,prefill_payload,0,int8,int4,warm,25,75,50,hard,late_anchor_control,6.25,tmh_fidelity_paged_kv,2,66,60,61,True,0
32,47,1,60,late_layer_payload,0,int8,int8,warm,35,65,50,hard,late_anchor_control,6.25,tmh_fidelity_paged_kv,3,66,60,61,True,0
0,47,0,0,prompt_anchor,1,raw,raw,pinned,100,0,0,hard,decoy_collision,6.25,tmh_fidelity_paged_kv,0,72,64,67,True,0
0,47,67,71,recent_tail,0,raw,raw,hot,100,0,0,hard,decoy_collision,6.25,tmh_fidelity_paged_kv,1,72,64,67,True,0
0,31,1,66,prefill_payload,0,int8,int4,warm,25,75,50,hard,decoy_collision,6.25,tmh_fidelity_paged_kv,2,72,64,67,True,0
32,47,1,66,late_layer_payload,0,int8,int8,warm,35,65,50,hard,decoy_collision,6.25,tmh_fidelity_paged_kv,3,72,64,67,True,0
0,47,0,0,prompt_anchor,1,raw,raw,pinned,100,0,0,hard,routing_table,6.25,tmh_fidelity_paged_kv,0,70,62,65,True,0
0,47,65,69,recent_tail,0,raw,raw,hot,100,0,0,hard,routing_table,6.25,tmh_fidelity_paged_kv,1,70,62,65,True,0
0,31,1,64,prefill_payload,0,int8,int4,warm,25,75,50,hard,routing_table,6.25,tmh_fidelity_paged_kv,2,70,62,65,True,0
32,47,1,64,late_layer_payload,0,int8,int8,warm,35,65,50,hard,routing_table,6.25,tmh_fidelity_paged_kv,3,70,62,65,True,0
0,47,0,0,prompt_anchor,1,raw,raw,pinned,100,0,0,hard,structured_records,6.25,tmh_fidelity_paged_kv,0,73,63,68,True,0
0,47,68,72,recent_tail,0,raw,raw,hot,100,0,0,hard,structured_records,6.25,tmh_fidelity_paged_kv,1,73,63,68,True,0
0,31,1,67,prefill_payload,0,int8,int4,warm,25,75,50,hard,structured_records,6.25,tmh_fidelity_paged_kv,2,73,63,68,True,0
32,47,1,67,late_layer_payload,0,int8,int8,warm,35,65,50,hard,structured_records,6.25,tmh_fidelity_paged_kv,3,73,63,68,True,0
0,47,0,0,prompt_anchor,1,raw,raw,pinned,100,0,0,hard,instruction_persistence,6.25,tmh_fidelity_paged_kv,0,127,119,119,True,0
0,47,119,126,recent_tail,0,raw,raw,hot,100,0,0,hard,instruction_persistence,6.25,tmh_fidelity_paged_kv,1,127,119,119,True,0
0,31,1,118,prefill_payload,0,int8,int4,warm,25,75,50,hard,instruction_persistence,6.25,tmh_fidelity_paged_kv,2,127,119,119,True,0
32,47,1,118,late_layer_payload,0,int8,int8,warm,35,65,50,hard,instruction_persistence,6.25,tmh_fidelity_paged_kv,3,127,119,119,True,0
0,47,0,0,prompt_anchor,1,raw,raw,pinned,100,0,0,hard,multi_hop_bridge,6.25,tmh_fidelity_paged_kv,0,71,61,66,True,0
0,47,66,70,recent_tail,0,raw,raw,hot,100,0,0,hard,multi_hop_bridge,6.25,tmh_fidelity_paged_kv,1,71,61,66,True,0
0,31,1,65,prefill_payload,0,int8,int4,warm,25,75,50,hard,multi_hop_bridge,6.25,tmh_fidelity_paged_kv,2,71,61,66,True,0
32,47,1,65,late_layer_payload,0,int8,int8,warm,35,65,50,hard,multi_hop_bridge,6.25,tmh_fidelity_paged_kv,3,71,61,66,True,0
0,47,0,0,prompt_anchor,1,raw,raw,pinned,100,0,0,hard,payload_dense,6.25,tmh_fidelity_paged_kv,0,128,118,120,True,0
0,47,120,127,recent_tail,0,raw,raw,hot,100,0,0,hard,payload_dense,6.25,tmh_fidelity_paged_kv,1,128,118,120,True,0
0,31,1,119,prefill_payload,0,int8,int4,warm,25,75,50,hard,payload_dense,6.25,tmh_fidelity_paged_kv,2,128,118,120,True,0
32,47,1,119,late_layer_payload,0,int8,int8,warm,35,65,50,hard,payload_dense,6.25,tmh_fidelity_paged_kv,3,128,118,120,True,0
0,47,0,0,prompt_anchor,1,raw,raw,pinned,100,0,0,hard,long_generation_systems,6.25,tmh_fidelity_paged_kv,0,57,33,53,True,0
0,47,53,56,recent_tail,0,raw,raw,hot,100,0,0,hard,long_generation_systems,6.25,tmh_fidelity_paged_kv,1,57,33,53,True,0
0,31,1,52,prefill_payload,0,int8,int4,warm,25,75,50,hard,long_generation_systems,6.25,tmh_fidelity_paged_kv,2,57,33,53,True,0
32,47,1,52,late_layer_payload,0,int8,int8,warm,35,65,50,hard,long_generation_systems,6.25,tmh_fidelity_paged_kv,3,57,33,53,True,0
0,47,0,0,prompt_anchor,1,raw,raw,pinned,100,0,0,hard,early_anchor_long_tail,3.125,tmh_fidelity_paged_kv,0,124,118,120,True,0
0,47,120,123,recent_tail,0,raw,raw,hot,100,0,0,hard,early_anchor_long_tail,3.125,tmh_fidelity_paged_kv,1,124,118,120,True,0
0,31,1,119,prefill_payload,0,int8,int4,warm,25,75,50,hard,early_anchor_long_tail,3.125,tmh_fidelity_paged_kv,2,124,118,120,True,0
32,47,1,119,late_layer_payload,0,int8,int8,warm,35,65,50,hard,early_anchor_long_tail,3.125,tmh_fidelity_paged_kv,3,124,118,120,True,0
0,47,0,0,prompt_anchor,1,raw,raw,pinned,100,0,0,hard,middle_anchor_detour,3.125,tmh_fidelity_paged_kv,0,100,92,96,True,0
0,47,96,99,recent_tail,0,raw,raw,hot,100,0,0,hard,middle_anchor_detour,3.125,tmh_fidelity_paged_kv,1,100,92,96,True,0
0,31,1,95,prefill_payload,0,int8,int4,warm,25,75,50,hard,middle_anchor_detour,3.125,tmh_fidelity_paged_kv,2,100,92,96,True,0
32,47,1,95,late_layer_payload,0,int8,int8,warm,35,65,50,hard,middle_anchor_detour,3.125,tmh_fidelity_paged_kv,3,100,92,96,True,0
0,47,0,0,prompt_anchor,1,raw,raw,pinned,100,0,0,hard,late_anchor_control,3.125,tmh_fidelity_paged_kv,0,66,60,63,True,0
0,47,63,65,recent_tail,0,raw,raw,hot,100,0,0,hard,late_anchor_control,3.125,tmh_fidelity_paged_kv,1,66,60,63,True,0
0,31,1,62,prefill_payload,0,int8,int4,warm,25,75,50,hard,late_anchor_control,3.125,tmh_fidelity_paged_kv,2,66,60,63,True,0
32,47,1,62,late_layer_payload,0,int8,int8,warm,35,65,50,hard,late_anchor_control,3.125,tmh_fidelity_paged_kv,3,66,60,63,True,0
0,47,0,0,prompt_anchor,1,raw,raw,pinned,100,0,0,hard,decoy_collision,3.125,tmh_fidelity_paged_kv,0,72,64,69,True,0
0,47,69,71,recent_tail,0,raw,raw,hot,100,0,0,hard,decoy_collision,3.125,tmh_fidelity_paged_kv,1,72,64,69,True,0
0,31,1,68,prefill_payload,0,int8,int4,warm,25,75,50,hard,decoy_collision,3.125,tmh_fidelity_paged_kv,2,72,64,69,True,0
32,47,1,68,late_layer_payload,0,int8,int8,warm,35,65,50,hard,decoy_collision,3.125,tmh_fidelity_paged_kv,3,72,64,69,True,0
0,47,0,0,prompt_anchor,1,raw,raw,pinned,100,0,0,hard,routing_table,3.125,tmh_fidelity_paged_kv,0,70,62,67,True,0
0,47,67,69,recent_tail,0,raw,raw,hot,100,0,0,hard,routing_table,3.125,tmh_fidelity_paged_kv,1,70,62,67,True,0
0,31,1,66,prefill_payload,0,int8,int4,warm,25,75,50,hard,routing_table,3.125,tmh_fidelity_paged_kv,2,70,62,67,True,0
32,47,1,66,late_layer_payload,0,int8,int8,warm,35,65,50,hard,routing_table,3.125,tmh_fidelity_paged_kv,3,70,62,67,True,0
0,47,0,0,prompt_anchor,1,raw,raw,pinned,100,0,0,hard,structured_records,3.125,tmh_fidelity_paged_kv,0,73,63,70,True,0
0,47,70,72,recent_tail,0,raw,raw,hot,100,0,0,hard,structured_records,3.125,tmh_fidelity_paged_kv,1,73,63,70,True,0
0,31,1,69,prefill_payload,0,int8,int4,warm,25,75,50,hard,structured_records,3.125,tmh_fidelity_paged_kv,2,73,63,70,True,0
32,47,1,69,late_layer_payload,0,int8,int8,warm,35,65,50,hard,structured_records,3.125,tmh_fidelity_paged_kv,3,73,63,70,True,0
0,47,0,0,prompt_anchor,1,raw,raw,pinned,100,0,0,hard,instruction_persistence,3.125,tmh_fidelity_paged_kv,0,127,119,123,True,0
0,47,123,126,recent_tail,0,raw,raw,hot,100,0,0,hard,instruction_persistence,3.125,tmh_fidelity_paged_kv,1,127,119,123,True,0
0,31,1,122,prefill_payload,0,int8,int4,warm,25,75,50,hard,instruction_persistence,3.125,tmh_fidelity_paged_kv,2,127,119,123,True,0
32,47,1,122,late_layer_payload,0,int8,int8,warm,35,65,50,hard,instruction_persistence,3.125,tmh_fidelity_paged_kv,3,127,119,123,True,0
0,47,0,0,prompt_anchor,1,raw,raw,pinned,100,0,0,hard,multi_hop_bridge,3.125,tmh_fidelity_paged_kv,0,71,61,68,True,0
0,47,68,70,recent_tail,0,raw,raw,hot,100,0,0,hard,multi_hop_bridge,3.125,tmh_fidelity_paged_kv,1,71,61,68,True,0
0,31,1,67,prefill_payload,0,int8,int4,warm,25,75,50,hard,multi_hop_bridge,3.125,tmh_fidelity_paged_kv,2,71,61,68,True,0
32,47,1,67,late_layer_payload,0,int8,int8,warm,35,65,50,hard,multi_hop_bridge,3.125,tmh_fidelity_paged_kv,3,71,61,68,True,0
0,47,0,0,prompt_anchor,1,raw,raw,pinned,100,0,0,hard,payload_dense,3.125,tmh_fidelity_paged_kv,0,128,118,124,True,0
0,47,124,127,recent_tail,0,raw,raw,hot,100,0,0,hard,payload_dense,3.125,tmh_fidelity_paged_kv,1,128,118,124,True,0
0,31,1,123,prefill_payload,0,int8,int4,warm,25,75,50,hard,payload_dense,3.125,tmh_fidelity_paged_kv,2,128,118,124,True,0
32,47,1,123,late_layer_payload,0,int8,int8,warm,35,65,50,hard,payload_dense,3.125,tmh_fidelity_paged_kv,3,128,118,124,True,0
0,47,0,0,prompt_anchor,1,raw,raw,pinned,100,0,0,hard,long_generation_systems,3.125,tmh_fidelity_paged_kv,0,57,33,55,True,0
0,47,55,56,recent_tail,0,raw,raw,hot,100,0,0,hard,long_generation_systems,3.125,tmh_fidelity_paged_kv,1,57,33,55,True,0
0,31,1,54,prefill_payload,0,int8,int4,warm,25,75,50,hard,long_generation_systems,3.125,tmh_fidelity_paged_kv,2,57,33,55,True,0
32,47,1,54,late_layer_payload,0,int8,int8,warm,35,65,50,hard,long_generation_systems,3.125,tmh_fidelity_paged_kv,3,57,33,55,True,0
0,47,0,0,prompt_anchor,1,raw,raw,pinned,100,0,0,hard,early_anchor_long_tail,0.0,tmh_fidelity_paged_kv,0,124,118,124,True,0
0,31,1,123,prefill_payload,0,int8,int4,warm,25,75,50,hard,early_anchor_long_tail,0.0,tmh_fidelity_paged_kv,1,124,118,124,True,0
32,47,1,123,late_layer_payload,0,int8,int8,warm,35,65,50,hard,early_anchor_long_tail,0.0,tmh_fidelity_paged_kv,2,124,118,124,True,0
0,47,0,0,prompt_anchor,1,raw,raw,pinned,100,0,0,hard,middle_anchor_detour,0.0,tmh_fidelity_paged_kv,0,100,92,100,True,0
0,31,1,99,prefill_payload,0,int8,int4,warm,25,75,50,hard,middle_anchor_detour,0.0,tmh_fidelity_paged_kv,1,100,92,100,True,0
32,47,1,99,late_layer_payload,0,int8,int8,warm,35,65,50,hard,middle_anchor_detour,0.0,tmh_fidelity_paged_kv,2,100,92,100,True,0
0,47,0,0,prompt_anchor,1,raw,raw,pinned,100,0,0,hard,late_anchor_control,0.0,tmh_fidelity_paged_kv,0,66,60,66,True,0
0,31,1,65,prefill_payload,0,int8,int4,warm,25,75,50,hard,late_anchor_control,0.0,tmh_fidelity_paged_kv,1,66,60,66,True,0
32,47,1,65,late_layer_payload,0,int8,int8,warm,35,65,50,hard,late_anchor_control,0.0,tmh_fidelity_paged_kv,2,66,60,66,True,0
0,47,0,0,prompt_anchor,1,raw,raw,pinned,100,0,0,hard,decoy_collision,0.0,tmh_fidelity_paged_kv,0,72,64,72,True,0
0,31,1,71,prefill_payload,0,int8,int4,warm,25,75,50,hard,decoy_collision,0.0,tmh_fidelity_paged_kv,1,72,64,72,True,0
32,47,1,71,late_layer_payload,0,int8,int8,warm,35,65,50,hard,decoy_collision,0.0,tmh_fidelity_paged_kv,2,72,64,72,True,0
0,47,0,0,prompt_anchor,1,raw,raw,pinned,100,0,0,hard,routing_table,0.0,tmh_fidelity_paged_kv,0,70,62,70,True,0
0,31,1,69,prefill_payload,0,int8,int4,warm,25,75,50,hard,routing_table,0.0,tmh_fidelity_paged_kv,1,70,62,70,True,0
32,47,1,69,late_layer_payload,0,int8,int8,warm,35,65,50,hard,routing_table,0.0,tmh_fidelity_paged_kv,2,70,62,70,True,0
0,47,0,0,prompt_anchor,1,raw,raw,pinned,100,0,0,hard,structured_records,0.0,tmh_fidelity_paged_kv,0,73,63,73,True,0
0,31,1,72,prefill_payload,0,int8,int4,warm,25,75,50,hard,structured_records,0.0,tmh_fidelity_paged_kv,1,73,63,73,True,0
32,47,1,72,late_layer_payload,0,int8,int8,warm,35,65,50,hard,structured_records,0.0,tmh_fidelity_paged_kv,2,73,63,73,True,0
0,47,0,0,prompt_anchor,1,raw,raw,pinned,100,0,0,hard,instruction_persistence,0.0,tmh_fidelity_paged_kv,0,127,119,127,True,0
0,31,1,126,prefill_payload,0,int8,int4,warm,25,75,50,hard,instruction_persistence,0.0,tmh_fidelity_paged_kv,1,127,119,127,True,0
32,47,1,126,late_layer_payload,0,int8,int8,warm,35,65,50,hard,instruction_persistence,0.0,tmh_fidelity_paged_kv,2,127,119,127,True,0
0,47,0,0,prompt_anchor,1,raw,raw,pinned,100,0,0,hard,multi_hop_bridge,0.0,tmh_fidelity_paged_kv,0,71,61,71,True,0
0,31,1,70,prefill_payload,0,int8,int4,warm,25,75,50,hard,multi_hop_bridge,0.0,tmh_fidelity_paged_kv,1,71,61,71,True,0
32,47,1,70,late_layer_payload,0,int8,int8,warm,35,65,50,hard,multi_hop_bridge,0.0,tmh_fidelity_paged_kv,2,71,61,71,True,0
0,47,0,0,prompt_anchor,1,raw,raw,pinned,100,0,0,hard,payload_dense,0.0,tmh_fidelity_paged_kv,0,128,118,128,True,0
0,31,1,127,prefill_payload,0,int8,int4,warm,25,75,50,hard,payload_dense,0.0,tmh_fidelity_paged_kv,1,128,118,128,True,0
32,47,1,127,late_layer_payload,0,int8,int8,warm,35,65,50,hard,payload_dense,0.0,tmh_fidelity_paged_kv,2,128,118,128,True,0
0,47,0,0,prompt_anchor,1,raw,raw,pinned,100,0,0,hard,long_generation_systems,0.0,tmh_fidelity_paged_kv,0,57,33,57,True,0
0,31,1,56,prefill_payload,0,int8,int4,warm,25,75,50,hard,long_generation_systems,0.0,tmh_fidelity_paged_kv,1,57,33,57,True,0
32,47,1,56,late_layer_payload,0,int8,int8,warm,35,65,50,hard,long_generation_systems,0.0,tmh_fidelity_paged_kv,2,57,33,57,True,0
0,47,0,0,prompt_anchor,1,raw,raw,pinned,100,0,0,hard,early_anchor_long_tail,75.0,tmh_fidelity_paged_kv,0,62,59,15,True,0
0,47,15,61,recent_tail,0,raw,raw,hot,100,0,0,hard,early_anchor_long_tail,75.0,tmh_fidelity_paged_kv,1,62,59,15,True,0
0,31,1,14,prefill_payload,0,int8,int4,warm,25,75,50,hard,early_anchor_long_tail,75.0,tmh_fidelity_paged_kv,2,62,59,15,True,0
32,47,1,14,late_layer_payload,0,int8,int8,warm,35,65,50,hard,early_anchor_long_tail,75.0,tmh_fidelity_paged_kv,3,62,59,15,True,0
0,47,0,0,prompt_anchor,1,raw,raw,pinned,100,0,0,hard,middle_anchor_detour,75.0,tmh_fidelity_paged_kv,0,50,46,12,True,0
0,47,12,49,recent_tail,0,raw,raw,hot,100,0,0,hard,middle_anchor_detour,75.0,tmh_fidelity_paged_kv,1,50,46,12,True,0
0,31,1,11,prefill_payload,0,int8,int4,warm,25,75,50,hard,middle_anchor_detour,75.0,tmh_fidelity_paged_kv,2,50,46,12,True,0
32,47,1,11,late_layer_payload,0,int8,int8,warm,35,65,50,hard,middle_anchor_detour,75.0,tmh_fidelity_paged_kv,3,50,46,12,True,0
0,47,0,0,prompt_anchor,1,raw,raw,pinned,100,0,0,hard,late_anchor_control,75.0,tmh_fidelity_paged_kv,0,33,30,8,True,0
0,47,8,32,recent_tail,0,raw,raw,hot,100,0,0,hard,late_anchor_control,75.0,tmh_fidelity_paged_kv,1,33,30,8,True,0
0,31,1,7,prefill_payload,0,int8,int4,warm,25,75,50,hard,late_anchor_control,75.0,tmh_fidelity_paged_kv,2,33,30,8,True,0
32,47,1,7,late_layer_payload,0,int8,int8,warm,35,65,50,hard,late_anchor_control,75.0,tmh_fidelity_paged_kv,3,33,30,8,True,0
0,47,0,0,prompt_anchor,1,raw,raw,pinned,100,0,0,hard,decoy_collision,75.0,tmh_fidelity_paged_kv,0,36,32,9,True,0
